id,method,lon,lat,depth,target_depth,poc_flux_obs,ccsm_whoi,cesm_ethz,cnrm_esm2,dunne_2007,ec_earth3,ecco_darwin,fesom_recom_lr,henson_2012,laws_2000,laws_2011,laws_20xx,mom6_prenceton,mpiom_hammoc,mri_esm2_0,nor_esm_oc1.2,nowicki_2022,orca1_lim3_pisces,planktom12,schlitzer_2000,siegel_2014,simple_trim,wang_2023
23029,Thorium,-169.186,-64.673,100,100,189.56,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23030,Thorium,-169.333,-64.7,100,100,183.44,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23031,Thorium,-170,-64.7,100,100,192,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23049,sediment trap,-150,77.5,120,100,0.19,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23050,sediment trap,-150,77.5,120,100,0.48,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23051,sediment trap,-150,77.5,120,100,0.14,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23052,sediment trap,-150,77.5,120,100,0.53,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23053,sediment trap,-150,77.5,120,100,0.27,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23054,sediment trap,-150,77.5,120,100,0.83,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
23055,sediment trap,-150,77.5,120,100,2.81,0.05532668872529886,3.010198779252018,4.814789629576736,NA,3.1847341619396787,12.306087396667435,11.466712050660728,NA,NA,NA,NA,1.8265850063547493,2.189859299266957,2.380043655042879,0.6324093805864404,7.492215311023744,0.7486829677258139,10.176750983204668,13.418268129321339,NA,8.905279235687177,7.818358634653587
